id,rank,title,score,genre,episodes,members,rating
28715,-,b'Rusty Nail',6.15,"['Action', 'Sci-Fi', 'Music']",1,"1,452","{10: 50, 9: 39, 8: 84, 7: 171, 6: 191, 5: 142, 4: 63, 3: 23, 2: 24, 1: 17}"
51047,-,b'Kettobashita Moufu',6.14,['Music'],1,245,"{10: 3, 9: 5, 8: 14, 7: 34, 6: 47, 5: 13, 4: 7, 3: 2, 2: 3, 1: 5}"
54046,-,b'Be Authentic',6.14,"['Idols (Male)', 'Music']",1,215,"{10: 22, 9: 4, 8: 15, 7: 17, 6: 16, 5: 20, 4: 7, 3: 3, 2: 0, 1: 3}"
40830,-,"b'Bokura no Te ni wa Nanimo Nai kedo,'",6.14,"['Drama', 'Music']",1,230,"{10: 14, 9: 4, 8: 10, 7: 28, 6: 34, 5: 17, 4: 3, 3: 5, 2: 1, 1: 7}"
51233,-,b'Darkroom',6.14,"['Avant Garde', 'Music']",1,258,"{10: 7, 9: 7, 8: 14, 7: 35, 6: 36, 5: 21, 4: 7, 3: 4, 2: 4, 1: 3}"
43415,-,b'Kanchigaisei Han Kiboushou feat. Hatsune Miku',6.14,['Music'],1,331,"{10: 15, 9: 6, 8: 17, 7: 44, 6: 38, 5: 37, 4: 8, 3: 2, 2: 5, 1: 4}"
52649,-,b'Thank You Dropkick!',6.13,"['Comedy', 'Supernatural', 'Music']",1,506,"{10: 27, 9: 15, 8: 18, 7: 48, 6: 62, 5: 34, 4: 23, 3: 8, 2: 5, 1: 2}"
51513,-,b'Kruel Kreator',6.13,['Music'],1,239,"{10: 8, 9: 6, 8: 13, 7: 27, 6: 33, 5: 16, 4: 9, 3: 6, 2: 1, 1: 10}"
52382,-,b'Lyrical Monster',6.13,"['Idols (Female)', 'Music']",1,373,"{10: 13, 9: 12, 8: 16, 7: 57, 6: 46, 5: 38, 4: 14, 3: 6, 2: 11, 1: 5}"
43457,-,b'Magic',6.13,['Music'],1,266,"{10: 4, 9: 10, 8: 14, 7: 30, 6: 37, 5: 29, 4: 7, 3: 5, 2: 1, 1: 4}"
36725,-,b'Naisho no Hanashi',6.13,['Music'],1,"5,587","{10: 153, 9: 69, 8: 200, 7: 444, 6: 627, 5: 405, 4: 147, 3: 81, 2: 31, 1: 51}"
40112,-,b'Otome no Inori',6.13,['Music'],1,589,"{10: 19, 9: 20, 8: 19, 7: 43, 6: 68, 5: 53, 4: 16, 3: 5, 2: 5, 1: 10}"
42316,-,b'Suisei ni Nareta Nara',6.13,['Music'],3,242,"{10: 8, 9: 7, 8: 10, 7: 34, 6: 28, 5: 28, 4: 5, 3: 2, 2: 3, 1: 2}"
20365,-,b'Another: Misaki Mei - Shizukani',6.13,['Music'],1,"24,484","{10: 814, 9: 645, 8: 1168, 7: 2256, 6: 3326, 5: 2283, 4: 790, 3: 445, 2: 277, 1: 270}"
36493,-,b'Esoragoto Spiral',6.13,"['Music', 'Psychological', 'School']",1,"1,391","{10: 27, 9: 19, 8: 56, 7: 97, 6: 155, 5: 87, 4: 34, 3: 15, 2: 9, 1: 24}"
51580,-,b'Happiness World',6.13,['Music'],1,625,"{10: 27, 9: 15, 8: 39, 7: 78, 6: 86, 5: 54, 4: 19, 3: 11, 2: 11, 1: 7}"
43521,-,b'Gekka Bijin (Music)',6.12,"['Historical', 'Music', 'Kids']",1,254,"{10: 4, 9: 9, 8: 9, 7: 27, 6: 24, 5: 30, 4: 8, 3: 1, 2: 3, 1: 5}"
10132,-,b'Jin Sheng Yuan',6.12,['Music'],1,784,"{10: 21, 9: 22, 8: 66, 7: 83, 6: 85, 5: 74, 4: 39, 3: 12, 2: 18, 1: 25}"
53333,-,b'Konkon Beats',6.12,['Music'],1,322,"{10: 19, 9: 11, 8: 12, 7: 37, 6: 48, 5: 28, 4: 8, 3: 6, 2: 4, 1: 6}"
39700,-,b'Miracle',6.12,"['Avant Garde', 'Music']",1,378,"{10: 6, 9: 5, 8: 18, 7: 43, 6: 56, 5: 20, 4: 17, 3: 2, 2: 2, 1: 11}"
51089,-,b'Melt (2022)',6.11,['Music'],1,635,"{10: 8, 9: 9, 8: 25, 7: 57, 6: 107, 5: 54, 4: 15, 3: 3, 2: 4, 1: 5}"
36191,-,b'Boku wa Sonzai Shiteinakatta',6.11,"['Idols (Female)', 'Music']",1,"2,608","{10: 81, 9: 33, 8: 113, 7: 200, 6: 256, 5: 215, 4: 66, 3: 47, 2: 23, 1: 23}"
29123,-,b'World Calling',6.11,['Music'],1,"1,859","{10: 46, 9: 47, 8: 123, 7: 240, 6: 254, 5: 166, 4: 84, 3: 49, 2: 19, 1: 18}"
53335,-,b'Natsugare',6.1,"['Supernatural', 'Music']",1,220,"{10: 4, 9: 2, 8: 15, 7: 30, 6: 26, 5: 15, 4: 7, 3: 3, 2: 1, 1: 2}"
41453,-,b'Noctambulist',6.09,"['Avant Garde', 'Music']",1,234,"{10: 1, 9: 3, 8: 14, 7: 32, 6: 24, 5: 20, 4: 8, 3: 5, 2: 0, 1: 9}"
23483,-,b'Decorator',6.1,['Music'],1,"2,119","{10: 88, 9: 81, 8: 115, 7: 232, 6: 294, 5: 249, 4: 81, 3: 56, 2: 33, 1: 35}"
39957,-,b'Hope',6.1,"['Romance', 'Music']",1,443,"{10: 11, 9: 11, 8: 16, 7: 38, 6: 51, 5: 39, 4: 13, 3: 4, 2: 3, 1: 9}"
36175,-,b'Diary',6.09,['Music'],1,359,"{10: 7, 9: 6, 8: 16, 7: 35, 6: 60, 5: 42, 4: 6, 3: 2, 2: 8, 1: 7}"
38106,-,b'Hotohashiru',6.09,"['Supernatural', 'Music']",1,"1,169","{10: 22, 9: 13, 8: 42, 7: 124, 6: 136, 5: 90, 4: 20, 3: 18, 2: 6, 1: 21}"
54100,-,b'Ienai feat. asmi',6.09,['Music'],1,333,"{10: 4, 9: 3, 8: 18, 7: 33, 6: 40, 5: 29, 4: 13, 3: 2, 2: 1, 1: 1}"
39815,-,b'More feat. Anderson .Paak',6.09,['Music'],1,"1,058","{10: 20, 9: 22, 8: 72, 7: 120, 6: 163, 5: 104, 4: 33, 3: 18, 2: 11, 1: 17}"
